text,label
"What a surprise for a local Lebanese Mediterranean restaurant.  We ordered the wraps here and they were delicious.  Great size for 8.95 and it's well seasoned and cooked. Try the hot sauce, but it's really hot. It's a bit out of the way but would go back.","[1.0, 0.0]"
a staple in the neighborhood. they always have a good crowd so it must be good right? ;-),"[0.0, 1.0]"
"Really great pastries and cakes. Other food is usually pretty good although overpriced. I ordered a sandwich that was missing ingredients and those that did make it on were rather skimpy... $7 for a half sandwich seemed steep to me. Breakfast is ok, not as good as Penny Cluse. But hands down it's the best place to get a cookie or dessert treat in town.","[1.0, 0.0]"
"Honeygrow gets 4 stars because the stirfry is delicious, the honeybar is amazing, and the staff is super friendly and attentive. The whole place is clean and great. I only give it 4 stars because if you don't order ahead, the line is going to take 30 minutes at lunch, and I'm usually in a big rush.","[0.0, 1.0]"
"wonderful gem of a restaurant - contemporary casual seating facing the East river, friendly staff.  The dining area is not that large but the place is very comfortable.  There is parking downstairs. There was confusion in the order, I had my appetizer duplicated and the entree forgotten but the server was very friendly and my entree was the lamb salad.  There were many many choices for restaurant week. Colecchio's staff has prepared an excellent creative menu for restaurant week.  The beer choices are many. Thoroughly enjoyed the experience and the variety of breads and menu choices. The seating is comfortable - not on top of each other but not as spacious as places in hotels. I enjoy  the variety and creativity of Collechio's casual Riverpark and Tap room restaurants much better than Keller's casual Bouchon and Ad Hoc restaurants.   No one rushed us out but we had an odd experience of someone following us to the restroom when we exited and complaining  to us when we departed that they didn't mean to be rude but were waiting for our table for ten minutes.. We had better manners than to respond..  No one at the restaurant pushed us to leave or even suggested that there was any rush - they were asking us if we wanted more coffee and our order was only slightly delayed because of the forgotten salad entree.  Now I don't know how or why this New Yorker was targeting our table for themselves and we were only dining there for 1.5 hours and I believe that all upscale restaurants space bookings 1.5-2 hours apart.    But I will leave this to frentic hyperactive  rat race life of New York City vs. California.  It didn't make sense as in a public environment next to the hospital who knows who you are speaking to?  We still thoroughly enjoyed the meal and would return again as the menu is extensive.","[0.0, 1.0]"
I went there last year while visiting NYC; I am still thinking about them and planning on visiting again this year when I go to New York. That should tell you something!,"[1.0, 0.0]"
"Good pizza, super friendly staff.","[1.0, 0.0]"
"We have been here a couple times.  Each time, the food was absolutely fantastic.  It's very fresh, different, and we always leave full and happy. However, the past few times we have arrived an hour after they should have been open and are greeted with a locked door and no sign of life inside.  After calling the restaurant, we talk with a person who sounds like they just barely rolled out of bed with a cold.  There is always an excuse as to why the restaurant wasn't open, but the doors are unlocked regardless and we are welcomed in.  Once we get in, the restaurant is cold (on account of the heat barely having just been turned on at 12pm).  The seating is uncomfortable and the decor is dated. We would love to visit this restaurant more often, but always consider other fantastic options as food is not the only important aspect of our dining experience.","[0.0, 1.0]"
"If I were rating just the pizza I'd probably give it 4.5 stars...but I have to go off the experience as a whole so it's going to have to be a 3. The neighborhood isn't the best and we almost missed finding this place at all.  I'm not sure why it's so discrete but maybe there's a reason for it.  When we got inside the place was pretty alive but we saw a bunch of empty tables and the hostess told us there would be a 20 minute wait.  We sat at the bar and hung out for a while and a few others in my group noticed how much better the place could be if they were more efficient with seating and turnover.   The servers were friendly, the ambiance was super hipster but to be expected based on location. I was seriously raving about the salad I had until I found a bug in it...I'm not sure if that has to do with the fact that they grown their own veggies?  Don't let that stop you from ordering it...it was unlike any salad I'd ever had, even with my little guest. With all of that, I'd go here again, preferably on a summer's night when you can sit outside and maybe when it's too dark to notice bugs in your food ;)","[1.0, 0.0]"
"Good food, pricey for size of portions.. But the staff is slow,inattentive and the food took so long even thou they were not busy.","[0.0, 1.0]"
"The food was wonderful and their wine selection was just amazing! However, I was not fully satisfied with their service.","[1.0, 0.0]"
"Seeking pork and sauerkraut to bring in the new year, we headed Brauhaus Schmitz and made our way past groups of Mummer revelers to the back room. I got the Bratwurst (very tasty, but fatty). the Kartoffelpuffe with apple sauce subbed in for sour cream (the potato pancake was good, but the apple sauce is WAY too sweet), Kartoffelsalat (really delicious potato salad), and of course Sauerkraut. A great way to bring in the new year with a traditional meal!","[1.0, 0.0]"
"We were almost 30 min late for out 8 pm reservation at Cuba, but fortunately they have kept our table. We had delicious coctails. For starter I had Tiradito de Pargo; Marinated red snapper, lemon citrus, red onions, jalapens, cilantroand fresh mango, and for main course Pounded sirloin steak, sauteed onions and delicious chimichurri. My friend had Bacalatios Cubanos; Cod fish fritters with chipotle mayo and Red snapper, green plantain crust, sofrito sauce. Everything was really good, I especially enjoyed the chimichurri. With coffee our waiter recommended old Metusalem rhum. I normally don´t like strong liquors straight up, but this was delicious and very smooth!","[0.0, 1.0]"
"Seriously,  how am I reviewer #3 when almost everyone I know goes here? Two words:  Pizza Rustica.  Trenton style thin crust pizza with fresh garlic, sausage, mushrooms, tomatoes and cheese.  This is my kids' favorite pizza.  And this is the only way that they will eat mushrooms.  Other menu items are excellent as well, but we always get the large square rustica.","[0.0, 1.0]"
"This place is THE BEST. PERIOD. I'm a pretty big fan of their Milwaukee roaster, Anodyne. Dark coffee is much better than the medium roast. Really diggin' the drinks...always made to perfection. Not to mention, they make their syrup in house...LOVE!!! Food is superb -- and with vegan and dairy-free options. I love a lot of things on the menu. Tuna sandwich is my favorite. Specials are usually pretty great too. Rule of thumb: ALWAYS order any type of tacos they are making as a special. Little known fact: you can also special order pies and such from the baker. She made me a gluten and dairy-free pumpkin pie for a Thanksgiving party I had and everyone loved it! Some of my guests had dietary issues, so I was happy to be able to offer something to them (and didn't want to have to make it myself). It can get a little chilly in there in the winter or on a windy day, but that can be solved with a sweater and some warm socks. It's totally worth it for the warm days in which they open up the garage doors! Lastly, the staff is awesome! DO engage in conversation with them! They're super friendly and fun -- which I certainly CANNOT say for many employees of many coffee houses in this wonderful city. Plus Lori does an amazing job at managing! Woooo Go OCF, Go!","[0.0, 1.0]"
"Probably the best Chinese food I have ever had. The owner, Tony, makes his sesame chicken and general tso's chicken with full pieces of white meat chicken, not mystery meat covered in breading goop. I usually stop by when I am in the area for work, I only wish I lived closer as he puts my local Chinese food restaurant to shame.","[0.0, 1.0]"
"More like 4.5 stars, but still AMAZING! My first chicken and waffle experience and holey schmoley...so amazing. I ordered the Al Sharpton which was fried chicken with the gravy and oh myyyyyyyyyy...the gravy fried chicken with the waffle and syrup was TRULY an experience. The gravy itself was soooo good and even surpassed my dad's famous gravy. That's saying something. Though I do hafta say the corn bread wasn't the best, it was still good though. But who goes for the corn bread though?","[1.0, 0.0]"
Very good food! The branzino wholefise is my favorite dish.,"[0.0, 1.0]"
"Sampan is a great place, period. If you are alone, or out with just one other person, I highly recommend their  fantastic Happy Hour. It is reasonably priced and includes a wide variety of drinks and small bites (and in a place where portions are made for sharing this is important when you are alone or with only one other person), ranging from $2-$5. Some of my favorites are the edamame dumplings, the brussel sprouts and broccoli, and really all of their satays. Truly delicious. I also recommend Sampan for large groups, as the environment is beautiful, the family style feel is relaxed (think tapas meet hot pots), and it is truly a place where you can spend hours (though the bill can rack up too, so be careful).","[0.0, 1.0]"
"I found this place by accident a few years ago and it's by far my favorite find of NYC!! Its a tiny place, but the food is absolutely delicious and the staff is terriffic! They get busy in there, but never rush you out. Its VERY reasonably priced for the amount of care that goes into each dish. The appetizers are great... I have the ""tower of grilled vegetables"" (with goat cheese & basil) every time I go. Also - save room for dessert because they are great!","[1.0, 0.0]"
"Loved this restaurant.  Very nice space inside.  Great service, everything was explained on the menu.  Everything was delicious.","[0.0, 1.0]"
"I feel almost guilty writing this review, but for how long we were waiting I was expecting MUCH better. Maybe its the tremendous hype on here or something, but I set my expectations high and was let down. We waited a long time too. I left this place with the feeling that I missed something because everyone raves about this place. I got the Paitan ramen and the avo tuna appetizer. Both were meh. I will credit the ramen though that the broth was nice and light, not oily and greasy. If this place had no wait or a little wait (half hour or so) id come back again, but no way 2 hours. But I dont think this 2 star review is gonna sway anything from all the 4s and 5s haha","[1.0, 0.0]"
"The food here is phenomenal! I'm a vegetarian so I'm glad Claire's is in town! It's located relatively close to my workplace so I love conveniently going out for dinner with a few friends after work. The only reason this doesn't get a 5 star rating from me is the cost. It is fairly expensive, but it's definitely worth it once in a while!","[1.0, 0.0]"
"Great pizza, I wish they had a bigger parking lot but that's out of their reach! Pizza is unbelievable and there is basically never a wait.","[0.0, 1.0]"
Very good hookah and food!,"[1.0, 0.0]"
"My favorite sushi in the city! it is so fresh and tastes like candy! the place is very small, so make reservations in advance. great byo, slightly pricey, but the sushi is well worth it.","[0.0, 1.0]"
"Had a bro date this past Friday and we stopped here for a late lunch. Disclaimer: While I like to drink tasty beers, I don't pretend to know a damn thing about the subject. That being said I was impressed with what was on tap, and my buddies were equally impressed with their international selection. Food: We shared the Irish nachos between the three of us, and I have to say the amount you got was pretty impressive. Not only a generous portion but also very tasty crispy potato chips, and quality bacon, sour cream, homemade cheese sauce,and black beans... what's not to love.   For entrees my friends got the steak and cheese (face palm totally wish I ordered that), and I had the French Dip. My sandwich was fantastic, fries were well cooked, I just wish I had ordered the steak and cheese, from the bite I had it seemed pretty amazing and my friends were equally impressed. Ambiance: Its got a good intimate pub feel, not to large, dark wooden booths, and multiple TV's make for an ideal location to watch a game with your mates (it seemed an appropriate term to use). Will definitely be returning for the brunch, sounds fantastic, be sure to check this place out.","[1.0, 0.0]"
The beef balls with red sauce and polenta brings me back to eat my sicilian grandma's cooking. I like ordering the daily veggies with my meal. Dessert - the espresso ice cream is a must! It's also good as a cookie sandwich!,"[0.0, 1.0]"
"This is the first Mexican restaurant I've been to in New England, and the food didn't disapoint. I got the enchilladas with red sauce, and it was flavorful and filling. The salsa that came with the meal was fresh and not too spicy. We also got guacamole, which I was pleased to find was also fresh, with big chunks of avacado and tomato. It's hard to find good guacamole, and this place had it, though the portion was small for the price. Overall, a pretty good meal. The service, however, was sub-par. I am hoping, judging by the other reviews, that this was just a fluke. Our server looked the other way while we were ordering, and our (flat) drinks went dry for quite a long time. He delivered our plates and we didn't see him until well after we were done. But overall, this was a nice dining experience. It has patio seats with a fountain, which I love. Good margaritas too!","[1.0, 0.0]"
All around great place. The servers were really nice and did a great job with our party of 7. I had the chicken and waffles and it was amazing. The coffee was really good too. I normally put sugar in my coffee but I didn't even have to because it tasted so good. The food is very unique and top notch. I would recommend Queens Comfort to everyone.,"[1.0, 0.0]"
"When we arrived there was a 1.5 hour wait so we decided to eat at the bar. The bartender was very friendly and professional. We were first served a basket of bread which i pretty much swallowed. Then I ordered mussels luciano (white wine broth) It was AMAZING! I ate every single one of those critters AND had some of the broth on its own by using the shell to scoop it up. It was one of the best pot of mussels i've had. The broth had a hint of lemon and i just couldn't stop eating it! Then we ordered Penne alla Vodka with chicken. The chicken, penne sauce, and noodles were all served seperately. I guess to control our portions? Oh, this is all served family style by the way! So you can definetely share this dish with 2-3 people. The sauce was amazing. So creamy, fresh and tasty. The penne noodles though were a bit chewy, i was giving my jaw a workout with the extra hard chewing i had to do just to be able to swallow it! Buuuut, i still ate everything on my dish because the penne sauce saved the day. I didn't mix in any chicken, i had it separately and it was cooked well. For dessert I got the mother of all Strawberry shortcakes. This dessert is served family style and is meant for 2-3 people. But, i really wanted to try it so i said sure. My husband didn't want any so this hunk of cake was set in front of me and I tried my best to eat as much as possible. If i had not eaten all the bread, mussels and pasta before I definitely would've finished this dessert! It was short cake with layers of ice cream topped with strawberry syrup and fresh strawberries and two puffs of whip cream sitting on each end. It was dessert heaven!!!!! definetely get this dessert if you go to Tony's! Definitely a good experience. Definitely coming back. It's nothing fancy, it's just a classic theatre district restaurant. But it is very popular so make a reservation! Or risk waiting a while for a table. We waited about 15 minutes between each dish so if you have theatre tickets plan accordingly. NOW GO! for a food coma. (but worth it)","[1.0, 0.0]"
"It is the best except there pricy and it keeps going up . They are taking advantage of it and soon they will loose more people,just like me its now out of my price limit. I will now find a new place to go unless i hit the lottery or someone treats me.","[0.0, 1.0]"
"I want to start off by saying that I am never one to take the time to write a negative review of a restaurant.  HOWEVER, our experience on New Year's Eve was SO AWFUL that I feel it is due diligence to inform the public about the horrid service we received. When we made our reservation over the phone, we were told it was a regular dinner menu that evening.  When we sat down for our 9:30 reservation we were given a $175 pre-fixe menu.  The manager apologized and offered us two rounds of complementary drinks.  It was all downhill from there... We did not receive a single drink from the bar for 50 minutes after sitting down.  At this point, we called the manager over again to complain about the delay.  He brought us a bottle of champagne which was a nice gesture, but not what we wanted.  Our first course actually came out before our drinks.  After that we were served soup without spoons.  It took the server 10 minutes to get us spoons and by then, our soups were cold.  When our entrees arrived, my sister was served Salmon although she ordered arctic char. Because the service was so slow, we did not have enough time to enjoy the fourth course (dessert) because it was midnight and we wanted to watch the fireworks.  Our server suggested we enjoy the dessert buffet on the deck (which was gone when we got there). To add insult to injury, our server added a 20% gratuity to our check.  No where on the menu did it mention gratuity was  to be automatically added.  We surmised that she added it on because she assumed we would not tip due to the horrible service. Overall, this was the absolute worst fine dining experience we have ever had in Philadelphia.  We will NEVER return to this joke of a restaurant.","[0.0, 1.0]"
"I tell you, I really liked this restaurant.  First of all the decor is really comfortable- not overly ritzy, but  nice and cozy. The food was superb; although not the best food I have ever eaten (that was at the Union Cafe), but really really flavorful and nicely presented. The service was efficient and proper without being overbearing. 1 star off because I had made a reservation, they claimed I hadn't made one, and made us wait for 15 minutes to get a table.","[0.0, 1.0]"
"This place is amazing. I only recieved takeout, but the nachos, wings, and tacos we ordered were awesome, and the sog-factor was only very minor. Delivery was less than piping hot, but flavor made up for it. I recommend the fried chicken taco and the nachos especially!","[1.0, 0.0]"
"I can't say enough good things about Tavern.  I've been going to the bar for years, but only started eating there in recent months.  At this point, i believe Tavern's restaurant is the best kept secret in Philadelphia.  The prices are very reasonable and the food is as good as you can get.  It's easy to eat there whether you are a vegetarian (which I am) or not.  If you're a vegetarian, the mushroom edamame is to die for.  I don't even like mushrooms, but the burger may be the best veggie burger I've ever had.  The appetizers are all amazing.  The drinks are outstanding.  The service is always great. The staff is friendly.  And even if you just want a quick drink at the bar - stop in - Natalie will take great care of you!","[0.0, 1.0]"
"Honestly, for the price, ambiance, and quality, UVA really can't be beat.  I think they could benefit from shrinking their menu and focusing on the dishes they really exceed at (like the gnochhi) rather than having the bland traditional bruschetta we ordered.  I will say it is one of the better restaurants I've tried in the city.","[1.0, 0.0]"
"This place was horrible, and I set the bar really low for airport food... like, a toddler could jump over that bar with room to spare. I got a cheese quesadilla, hold the chicken (it still cost full price...) and the yucko cheese was not melted properly, the tortilla was stale and weird-tasting... I mean it was just inedible. I sent it back, which I never do. My friends also found their food (tuna melts) to be repulsive, and all 3 had stomachaches later. Gross.","[1.0, 0.0]"
"I almost don't want to review this place. I want people to continue disliking it so I can have it all for me. 7 months into New Haven this is by far my favorite restaurant: fresh, tasty food, cheap prices, casual atmosphere and reasonable service. I am not a connoisseur of Vietnamese so I can't vouch for its authenticity, but the menu has plenty choices including vegetarian: dim sum and salads, noodle soups, noodle/rice dishes, and a variety of bubble teas. THE FOOD: My faves are the steamed dumplings, coconut curry or tom yum soup, spicy basil or wide wok noodles, and I don't like bubble tea but the lychee slushy drink minus the bubbles is delicious! Unlike Ivy Noodle where the noodles are oily yet feel dry in your mouth and the chicken over your noodles consists of tiny strips of greasy thigh meat (yuk), at York they're generous with the sauces, they use plenty of fresh cilantro, big chunks of chicken breast or other meats, and best of all, plenty of fresh veggies like chard and sprouts. Yummy. THE PRICE: I'm a student. I'm smart with my money. It's a recession. I don't think you can beat this place. Lunch or dinner, top your noodles with tofu or with seafood, same price:$5 to $7.50 for a heaping, fairly healthy meal. Awesome! ATMOSPHERE AND SERVICE: Small location but alright. Upstairs is best with a large window and the open kitchen. I hate televisions in restaurants but at least the volume is off and it's CNN. God bless them for not playing that cheesy nondescript Asian elevator music. I see many complaints about service, but I only had to wait for too long on one visit out of many, during a very busy lunch hour. I also dine with good company so I don't care for it to be super fast. When I don't want a sandwich or the usual American fare available for lunch around Yale, or when I don't want to cook on a week night and it's really friggin' cold, I head to York Noodle for a heaping hot plate of noodles or a noodle soup... yeah!","[0.0, 1.0]"
"Love the updates to the space...dining room is bright and warm, great expanded menu with plenty the kids like. Beer is ice cold--HUGE plus. Looking forward to seeing the patio open. Bartenders all very pleasant, waitstaff attentive. Plenty of parking which is also nice. Would def go back.","[1.0, 0.0]"
"Great Steven Starr joint with the usual good service and food. I ate here a few weeks back the weekend of the Broad Street run and enjoyed it. I could not pass up Tiramisu Waffles and they did not disappoint. I also got the french onion soup dumplings. These were good, but extremely greasy and a bit too salty. Otherwise, it was a great visit. Check it out when you're nearby for a super cool atmosphere, unique seating arrangements, excellent service, eclectic menu, and of course good food.","[1.0, 0.0]"
"OK, now, I've never left a Yelp review before, but after my experience with Mayfield last night, I was motivated to actually create an account based on three factors: 1. SO FAR, ""Mayfield"" seems like one of the best restaurants in Brooklyn, and I wanted to give them a shout and say good job and beg them to KEEP IT UP! Don't let the quality slip like happens to so many new endeavors. 2. I wanted to say that whoever the owner of this restaurant is is basically a hero for investing in a REAL, un-gentrified community and likely single-handedly raising property values. 3. I was so taken aback by the reviewer ""DAN S."" below, that I simply had to come online to laugh at him. Dude: You're complaining about a FOUR dollar beer because you can get them cheaper in bulk at Target? Classy. I wanna click the ""follow this reviewer"" button next to your name so that I can see which Ruby Tuesday's and Applebees you feel have the best Riblets. You say you could ""barely understand the menu?"" So, in Uttica y'all don't have terms like ""BURGER?"" Stick to upstate my man - don't come to my hood and order a drink at this brave and (literally) ground-breaking new restaurant and think that entitles you to leave a review bashing the place. In summary, fantastic food, great people, and a proud moment for my neighborhood. Thanks to the owner - much appreciated and we pledge to support you.","[0.0, 1.0]"
"Just joined Yelp and had to write about Ants Pants. I usually just come here for a Latte when I need something better than my folgers and it is always delicious. The barista is superb! The other weekend however I decided to have brunch there with a friend and we had a great time. The food was really good so I understand the long lines that this place can have. But even though I don't think that one more body could actually get into the cafe...the wait was not very long, what looked like 45minutes was more like 15/20. I had the Dill Scrambled Eggs with avocado which was divine and my friend had the Bacon Stack which also gave our taste buds some serious lovin. The waiter took care of us with a smile and some friendly conversation and even though the restaurant was filled to the max he kept us well taken care off. I believe my favorite cafe spot has just made it to one of my top brunch spots.","[0.0, 1.0]"
"This is the best place in NYC   You can't beat the reasonable prices and the owner Linda and her husband run the best cleanest business.  Every item is delicious and I love their chicken wings and french fries, their diet delight of broccoli and rice and the egg rolls are scrumptuous. If you want a delicious affordable meal for yourself or your family call Linda at the Lucky Garden.","[0.0, 1.0]"
"My roommate's nuts about vinyl and dragged me here under the lure of a great latte.  The place's interior is awesome!!! The place is like a tribute to music or something.  A few minutes later, I was seen going through the selections, too, and texting my parents to ask if there are any albums they'd like me to get for next time I visit them.  I was just blown away with the selection (and the fact that this place exists to begin with).  I did get my coffee, though.  I was definitely one happy camper that afternoon.","[0.0, 1.0]"
"Cheap and delicious is always my ideal find when looking to have dinner with a friend.  It's an adventure to live in New York on a budget, while also looking to try new foods! My friend enjoyed her steak burrito and I liked my rice and beans taco a lot.  The guacamole was amazing and the chips that came with it were good too - a little greasy, but hey, fried is what fried is.  The other ingredients in the meal tasted fresh, which is much appreciated. We originally got our food to go, assuming we wouldn't get seats, but then we did.  It's really difficult to know which choice to make considering the lack of seating.  I'm glad it all worked out.  We both agreed that we'd go back, but the crowd factor brought this to a 3.5-star experience.","[1.0, 0.0]"
"My colleague and I heard great things and were seriously disappointed. We arrived at 12:15, ordered right away and never received our food. The waitress only came by to give us water. I approached her at 12:40 that we had to leave and we wanted the check - which we also never got. She asked if we wanted the food and we said to go only if ready. It wasn't and she just stood in the back. I approached her again that we had to go now and couldn't wait and she said she's get a manager and none came over. At 12:50 she brought us plates which was ridiculous since I had made it clear I had to leave. So she left to wrap them and at 12:55 she hadn't come back. We left $30 on the table to cover our food. I'm disappointed and this experience has not made me want to come back. I definitely wasted $30 on food (& a tip) that I never even saw!!!","[0.0, 1.0]"
"Yum! Yum! I came here for brunch on a drizzly Saturday afternoon because my friend chose this spot so I wasn't sure what to expect. However, when I saw arepas on the menu, I was in! I love arepas so I'm picky about how they're prepared but these were done just right. They were perfectly crispy around the outside and soft and chewy. The dish came with eggs benedict and an herb hollandaise sauce. The eggs were done perfectly and the sauce was really unique and delicious. So my rating is really just based on my one dish that I tried, but it looked like everyone else in my party enjoyed what they got too so it's a pretty valid rating, I think. I chose to get a mimosa with my meal, which was fresh and yummy, but alcohol is alcohol (unless it's HORRIBLE alcohol, obviously).","[1.0, 0.0]"
"Stopped in for dinner but ended up just getting a double round of the Thu special; Sam Adams and wings for just $8! The beer selection was very good, the wings were great as was the service and ambience. A traditional Irish band set up and started playing while we were there and they were lagit. Overall a great experience here. Oh and my buddy got the chicken sheppards pie thing which he said was very good also. Definately try this place. I liked it...","[1.0, 0.0]"
"This review is solely based on Miriam's brunch! First off, we seriously lucked out by not having to wait in line to be seated. Be prepared to wait if going to Miriam's, but note, it's totally worth it. The burakas are awesome (definitely order them) and the coffee is delicious. The fontina cheese mushroom omelet and Mediterranean crispy dough Is sooo good as well! Portions are HUGE and everything tastes super fresh and delicious. Seating is comfortable and the crowd is hip. Come out to hang out with friends and some cafe.","[1.0, 0.0]"
Food is good. WAY WAY overpriced.,"[0.0, 1.0]"
We took my son to dinner at Pellegrino's and had a fabulous dinner.  We were a party of 8 and we all had a wonderful time with great service.,"[0.0, 1.0]"
"I visited this restaurant with some colleagues for a business dinner. I am, annoyingly, allergic to onions. It's a challenge no matter where I go, but if you are a fan of Spanish cuisine, you know that onions are a staple. Well, our server was absolutely over-the-top helpful. We placed our order for the small plates, and after consulting with the chefs, she came back to our table with a menu that was marked up. She documented the items we ordered that did not have onions, and then also marked dishes that we didn't order that didn't have onions, in case we wanted to amend the order. I knew exactly which dishes I could have and which I should avoid. I've NEVER had anyone make such a kind effort for me before. Now.. let's talk about the food. The roasted artichokes were Ah-MAY-zing!! It was my first ever indulgence in this little morsel of heaven, and I am a fan! They were full of flavor, and almost ""meaty"". Impeccable! The goat cheese drizzled in honey... delectable. Shrimp and chorizo skewers... to die for. There was another little salad that was delicious... a little house made pizza that was covered in mushrooms. YUM! But perhaps my most favorite treat was the Philadelphia Truffle Surprise. I have no idea what's in it... it is a surprise after all. But there's no onions but TONS of deliciousness. Oh and let's talk Sangria. Most places give you a small wine glass about 1/2 to 3/4 full. Not Alta. It's a big ole goblet filled to the rim. I had 2 glasses of the red, and was quite comfy. :) On the down-ish side... we were a party of 8. One of the offerings is ""the whole shebang"" where you get one of every small plate offered. On the menu, it's recommended for parties of 10 or more; or fewer if you are really hungry. They wouldn't let us order because we were only a party of 8 and they only allow it for parties of 12 or more. In my mind, if I want to pay $500 for the whole shebang, why should they care as long as they get my $500? But it's their rule or whatever, so it is what it is. Also, it doesn't appear that they have to-go/take out. Which is really unfortunate. Would be so easy to pop in and grab a to-go order on my way home from work. But it is what it is. I will definitely be back for some artichokes, truffle surprise, shrimp and chorizo skewers and red sangria! Other treats too, I am sure....  Yum Yum!!","[1.0, 0.0]"
roti canai was absolutely fabulous!,"[0.0, 1.0]"
this place for those of you in the neighborhood,"[0.0, 1.0]"
"I'm not sure why this place isn't better known. The food is delicious, the prices are very reasonable, the owners are incredibly friendly, and it's BYO. There aren't really any Balkan places in Philly, so you get something a little different here. The owners, a lovely couple, suggested that we get the family style option--which is great for groups and gives you a well-rounded introduction to the cuisine. They then took charge and paraded an awesome and seemingly endless meat feast.  Try the meat stew, which is quite tasty. We went with a big group of people after graduation with no reservation and didn't have to wait.  Most comparably good Philly restaurants make you reserve a table days in advance or squeeze you in at an awkward dining time. All in all, the place was good enough to actually make me sign up for a Yelp account just so I could post this review.","[0.0, 1.0]"
"My favorite thing about Public is the wall paper in the back room with the fireplace. Out for an evening walk, BF and I stopped in to Public where we decided to have appetizers. There was a forty minute wait, but fortunately there are many options for dining where you don't have to wait for a table. We sat in the back room where there is a fireplace (love radiant heating) and cozy seating. The room was a little warm, so a host turned on the ac along with the fireplace which solved the problem, albeit not in the most energy efficient way. We decided to sample some of  the more exotic items and had kangaroo, oxtail and snail ravioli, and a lentil salad. Everything was good (I would be more specific, but we were both getting over colds and couldn't truly appreciate the nuances of the flavors), but I got a little nostalgic two bites into the kangaroo and wouldn't eat it again. I know they are supposedly pests in Australia, but still, they are so cute.  Also, the cocktails were nice. The ginger cosmo and lemon/basil martini were not the best I have had, but the pico sour (what was it again??) was awesome! Loved it.","[1.0, 0.0]"
"One of the most yuppy scenese I've ever encountered haha. I think Greenwich, CT only come here for brunch. I split the Mexico City and the signature burger with a friend. Both were good - cooked to perfection and flavorful","[1.0, 0.0]"
"This is one of our favorite places in LIC.  We typically go out to dinner in Manhattan, but when we order or go out local (we live in Court Sq) we usually go to Casa Enrique or LIC Market.","[0.0, 1.0]"
"This place use to be good some years ago. For some reason it's gone down hill in recent years. The service these days is consistently horrible, the food is usually poorly prepared, either overcooked or under cooked. After our last visit we swore never again and haven't returned since. This place may get good reviews from drunks eating at 4:00 am but for us sober folks who eat during daylight hours, this place really sucks. I would rate this THE most over rated diner in North Jersey.","[0.0, 1.0]"
"place opened in 1968 by thee brothers pizza was good then at .25 cents,go back couple times a year never disappointed   dominic always used the best ingredients available back then and now..","[0.0, 1.0]"
"Yesterday we made our third trip to traif. This is one of the best restaurants in New York, not just Brooklyn. Every dish we have tried has been fantastic. Of particular note on our latest trip was the spicy tuna served on eggplant tempura and the foie gras served with potato wedge and soft fried egg. Traif will continue to be our spot when we want an amazing dining experience.","[1.0, 0.0]"
"Love this place! Authentic, affordable, healthy, and delicious. Plenty of vegetarian options. It's located in a high-traffic, hustle and bustle area of Queens, but when you walk in, it's like you have entered another world. Definitely check it out. Yum!","[1.0, 0.0]"
"I went there with my parents and my sister 1 week ago. It was absolutely amazing! I am Greek, my family is Greek so we like to think we know when we find authentic Greek food. In Astoria there are many Greek tavernas and restaurants. There is an already great selection. MP Taverna is an absolutely wonderful addition to the Greek food scene here in Astoria. I loved the design and I had anticipated its opening for months. We had a great time eating there. The service was exceptional and the I loved the wine and beer selection. We ordered the grilled octopus, mussels, fried calamari and other types of sea fare. It was all so so good. The food was true to its authentic Greek roots but also had some very interesting twists. All in all it was a great experience that left my family full, tipsy and happy lol. I will definitely  go back again.","[0.0, 1.0]"
"The Pizza is out of this world. Service is great, and only took 35 minutes to get my pizza delivered to my front door.","[0.0, 1.0]"
"This used to be one of my favorite places to eat.  But last night was inexcusable.   First, the server was rude, cold, and unfriendly. Second, a few of our favorite dishes were not on the menu (winter salad, cheddar cheese curds, risotto) Third, and most disturbingly, I found a jagged, hard piece of plastic in my butter lettuce salad! I told our server because I was concerned something may have broken in the kitchen and gotten into other people's dishes.  He did not say a word, disappeared to confer with the host at the front, and returned 15 minutes later asking if we wanted dessert.  We paid the bill and were about to leave when they arrived with a dry cake of some sort.  The server said, ""this is on the house because of the plastic.""  While I was glad he finally acknowledged the plastic incident, we were disappointed that there was no apology, no assurance that they had checked the kitchen properly, and no choice about their remedy for the situation.   In short, the service was terrible and the food was subpar on this visit.  I think we'll be taking Char 4 out of the rotation for now.","[1.0, 0.0]"
