text,label
"I heard about this place from a somewhat unlikely source, one of my fiance's professors. Apparently he comes here all the time and loves it. Cant say I blame him either. to start we got the red, white, and blue special which, as every one here says, is a great great deal. I don't drink so she got a glass of the white and we shared the oysters which were fresh as can be plump (seriously two were as long as my hand) and briny and just delicious. We also got the angels on horseback because honestly why wouldn't you. If you like oysters and you like bacon you'll like these. And if you don't like oysters or bacon ... get that looked at cause there's something wrong. So yeah that app is raw oysters wrapped in bacon with a cocktail sauce on top. Absolutely divine. The salty bacon with the fresh sweet oyster and the spicy cocktail sauce... it has everything. For the entree I had the fish and chips and a bowl of the lobster bisque. She had a pan roasted snapper with BBQ shrimp and cheddar grits. first the portions are big which is nice. Second the food is top notch which is better. My fish and chips was the best I have had yet. The batter was light and crispy the fish flaky and tender and the tartar sauce was really good. It was sweet and tangy and I think (as does my fiance) that they put a little apple in it to give it the sweet. The fries were also very good. I'm not one to rave about fries, but as far as they go these were nice and crispy outside and smooth and fluffy inside.. so yeah just right. Her Fish was perfectly cooked and nicely seasoned, the grits were great, the shrimp though .. kinda lacked. They were maybe a little over done and their BBQ sauce wasn't that great. But that was the only misstep of the night. Service was great always checking in just to make sure things were okay and clearing as things were finished. Its a bit cramped inside but despite that it was still very comfortable which can't always be said for small restaurants. Will I come back here ... you bet I will and we'll probably get two RWB specials this time.","[1.0, 0.0]"
Can't beat the veggie ramen here. The kale salad is so good too. It's popular tho so you will probably have to wait 25-45 minutes to get in the door.,"[0.0, 1.0]"
"These guys SAVED me this Sunday. I had a meeting with 10-20 people happening on 43rd when the original location cancelled on me 4 hours before the start time. Bea was on the same block as that spot. When I gave them my sob story they gave me the atrium, closed and reserved for us for the night, no minimum or deposit or anything. They assured me that it wasn't a big deal as it was a slow Sunday night, they don't mind, etc. but really, they did me a huge favor and were really accommodating of all our little requests and arrangements. The servers and the managers I interacted with were all really  lovely, even though we weren't the biggest ticket party they've ever had, I'm sure. On top of that, the food was really, really good! I got the mushroom pizza - it was a delicious vegetarian option (in addition to being one of the cheaper items on the menu). Everyone else was really enjoying their food and drinks as well. They told me that normally there's a 25 person minimum on that atrium, so if you have a party of that size, I'd definitely recommend it - they close the doors and windows so you have a very private space with lovely decor, and apparently you can also arrange to have access to their projector. So yes, sending a big THANK YOU and five stars to Bea!","[0.0, 1.0]"
"From the appetizers, to the main course, and finally the warm cookie and lava cake as the desserts, This Is my #1 place in Park Slope!  Recommmmmennnddeeeedddd!!","[0.0, 1.0]"
"Really tiny place but worth the trip. Wait staff friendly, attentive and  food was good but not great. Great for a casual dinner.","[1.0, 0.0]"
"Decided to try them again because went before a year ago and there was a line.  It was also a Saturday night so I should have expected it, fast forward to now and I was driving down Washington and saw there was no line and a parking spot available so I go in.  Small on the inside, not a big deal to me because I was ordering take out and I already knew I wanted chicken but I have my go to place for jerk chicken so I decided on stew chicken.  Normally I eat stew chicken with white rice, but I got it with peas n rice and green salad.  The lady behind the counter was a dear heart to deal with so big ups to her! :-) She hooked me up with a fulfilling serving of food that was almost not able to close.  I was the only customer at the time and she and I were shooting the breeze she was devine.  Now to the food! Stew chicken was thigh and drumstick and was seasoned well as was the chicken was so tasty and tender.  The gravy was nice and velvety and spot in.  The peas n rice was cooked perfectly and was just so nice and seperated which was a plus.  I didn't think this food would be good, but it was a very great meal and I was pleasantly surprised.  As I was leaving several people started filing in and I was happy to have gotten my food because if there was a line and no parking, I would've kept on to my destination and not have had the opportunity to check this place out.  Thr Islands is solid! Next time will try oxtails and see if it is good as it looks.  ""~""","[1.0, 0.0]"
"I used to work a block away and was addicted. Now I only spoil myself once in a while. Extra white sauce, extra red, yes, I'm sure. I don't mind torturing myself. I like more salad than rice and a chopped pita on top.","[0.0, 1.0]"
"I've been to Jacob's Pickles three time now. Each time I can't resist ordering the mushroom gravy fried chicken and biscuits. It's totally decadent and amazing. It comes with cheddar grits. The first two times I ordered the dish the grits were really good. The last time they were really bland. I've also had the fried pickles. This was my first time ever having fried pickles, and I will be getting them again there. Crunchy on the outside and the pickle was tangy and  you can tell it was made there with love.","[0.0, 1.0]"
Very good pizza cool enviorment,"[0.0, 1.0]"
"We were visiting the neighborhood for Thai food and our friends told us about this new crepe place in Woodside knowing how much I love crepes and have been to Paris on a few occasions and always look for the best crepes.  I am very open to food suggestions so we went to fresca la crepe after our lunch.  I typically do the nutella banana crepe or strawberry, but when i saw the s'mores crepe that sure was interesting bc the French don't do s'mores...it was delicious!  just the right balance of marshmellows and chocolate and not dry with the addition of the graham cracker!  Then something else caught my eye, a special savory crepe, shrimp with sweet corn and avocado puree with gruyere cheese....wow!  my stomach can't handle it but since I saw this I must have it...we went back the next time and it was MAGNIFICENT!  Like a great Mexican taco but on crepe...how ingenious!    Will be back for sure.","[0.0, 1.0]"
"As other reviewers have said, the menu is not inventive and there are probably more interesting places to go. However, this place delivered everything we were looking for: solid food, great drinks, convenient location, ability to make a reservation online, and speedy service. The atmosphere was stylish and cozy and the place was not (contrary to what others have said) filled with tourists, except for us.","[1.0, 0.0]"
"The food was fantastic and very authentic. I've traveled to Thailand before and was extremely pleased with how accurate and delicious their Khao Soi was! I hope to return to Queens just so I can taste it again! The service was slow and some of the waiters did not speak English clearly, so I suggest that if you come and eat here I be patient. The food rocks!","[1.0, 0.0]"
"best ramen in the city (so far), better than the places on 1st ave. they make it right in front of you and they have the best pork out of any ramen place.","[1.0, 0.0]"
"Great spot, ordered tallarin verde with sweet plantains and it was lovely. The oxtails epanada was disappointing: too much cornmeal and condiments and hardly any oxtail. Overall great night, I'll return. Updated: star deduction due to the fact the tip was automatically added to the bill. I thought it was a tip suggestion and I planned to tip cash but I was rudely informed that the tip was indeed mandatory and part of my bill. The service wasn't that great and I've NEVER known a tip to be mandatory","[1.0, 0.0]"
"We went to See Fire Grill for our cheat meal during the training that my boyfriend and I are currently doing. We had seafood sampler as an appertizer - delicious and fresh! I had crab meat stuffed lobster for my main course - absolutely amazing! Crab meat was soft and perfectly cooked. They only had 2 pounds lobsters, it was way too much for one person. My bf had lamp chops for his meal - perfection!! We ordered risotto as a side it was good but not the best that I had. And then we had the time of our lives having chocolate lava cake and apple upside down with cinnamon ice cream. Absolutely stunning! We loved every minute. The service and atmosphere were great as well! I would definitely come back.","[0.0, 1.0]"
"It was snowy, windy and wet outside, but walked in the door, and it was warm, with lots of candle light, great music playing, and a comfortable, casual, but very cool vibe. Grabbed a seat at the bar, and watched the bartender make an assortment of handcrafted cocktails - I tried one w/ gin and muddled cranberries, and it was beautiful and really good. They brought out some potato rolls that were super soft, and a plate of tiny amuse-bouche which were unique and very tasty (especially the goat cheese one).   But my meal was one of the delicious I've eaten in recent memory - definitely the best of this trip to New York - it was the cod, with calamari and clams (all perfectly cooked and so tender), in an incredible broth, topped with a homemade (super thin and fresh) black squid ink sheet of pasta. Great food, great place, this is definitely one of my new favorites.","[1.0, 0.0]"
Very good,"[1.0, 0.0]"
"Eclectic drink menu, lobster roll fantastic, bartenders on it. Saturday at 5:00, packed, might be hard to find, but clearly people have found it.","[1.0, 0.0]"
Such amazing drunk/hungover food. Just take a look at their online menu and you will be sold. Definitely worth a try!,"[0.0, 1.0]"
"Pure Thai Cookhouse has quickly become one of my favorite Hell's Kitchen Thai spots. It can get fairly crowded and I'm impatient so I usually opt for take-out, but the food is just as good and stays warm for the short journey to my apartment and they're good about making sure to package toppings and sauces separately so that nothing gets soggy. The Ratchaburi Crab & Pork Noodles are amazing! I always have them dry with the egg noodles. This is their claim to fame and the reason I keep coming back! The noodles have an incredible consistency and unlike lots of other types of noodles, this one doesn't leave you feeling bloated and doesn't rely on oil to be delicious. Also really enjoy the Steamed Fresh Roll appetizer. The Roasted Baby Back Ribs have a bit too much sauce for my taste and although the Nakorn-Patom Duck Noodles are good, they pale in comparison to the crab and pork noodles. I'll be back for more egg noodles!","[1.0, 0.0]"
"This tiny little place is a gem.  I might not have liked it as much if I had been seated at a communal table, but luckily my husband and I got a private little table by the window.  It is such a cute place!  The food was fantastic and inventive. The wait staff were professional and friendly. We loved everything we had, which was: Lychee Prosecco Martini - the best lychee martini I've ever had, refreshing, not too sweet.  Mango Paneer, Cumin Eggplant Buns, Duck Portobello Gratinee, Zucchini Hummus Pizza, and for dessert, the three cheeses plate.  I highly recommend every one of those dishes.  With the drink, two beers, and a glass of wine, the entire meal was about $80.  We will be back as soon as we can!","[1.0, 0.0]"
shrimp/oyster sandwich is the way to go,"[0.0, 1.0]"
"LOVE this new spot in LES! I have lots of southern friends and they approve this comfort food cooking! I do too! Also great seating for the summer, as even the inside seats feel outdoor because of the larger windows and doors. The staff is incredibly friendly! I'll be back again SOON!","[1.0, 0.0]"
"I had really high hopes for this restaurant, but unfortunately it wasn't up to par. Little Owl is a cute place; small and cramped, but it wouldn't be a hidden gem if it wasn't. I called two days ahead to make reservations for a party of 4 and was told they were already booked for that night (a wednesday) but i could try getting a walk-in table if I came by early to leave my number. I walked in with my sister at around 6:45 and the Host was so nice! He told us that a big table was currently paying their bill and the next reservation for that table is 8:30 so he jokingly said that he would give us the table if we ate fast! A hour and a half is more than enough time to eat for the party I was dinning with. (Including the time it took for the food to be brought to our table, it took us about a hour to finish!) Now the reason I say this restaurant wasn't up to par is because my expecations were not met. The four of us ordered different things, I ordered the pork chop that includes butter beans, and although it was good, I was not a fan of the beans. Maybe it's the asian side of me speaking, but I would have preferred some sort of carbs like rice haha. Unfortunately I was the only one out of my group who enjoyed the food. My sister ordered the NY Strip Steak and was disappointed, my cousin ordered the lamb chops and the presentation was meh and it was too gamey for my taste, and my other cousin ordered the monk fish with spinach risotto, a special for that day, and in my opinion, the worst of all. The fish itself was lackluster and the risotto was undercooked and watery! When she was done, there was a huge pool of green water at the bottom of her plate. The next day she shot me a text saying how she was disgusted because the fish was hideous! (Search up monk fish and you wouldn't want to go near it, let alone eat it!) I'm giving Little Owl 3 stars because of the fries that we made an appetizer was delicious and the service was great! The pork chop is a must have if you decide to give this place a try!","[1.0, 0.0]"
"i can come here every day and get fat lol, very good food","[0.0, 1.0]"
"Brought my boss here for her birthday with a bunch of co-workers  We were a large group and were comfortably seated in a long table.  The decor is exquisite and the food  tasty.  The only cons were the waiters were not very attentive for most of the time and because we brought a cake, they wanted to charge us for it.","[1.0, 0.0]"
"We've been there three times.  The first two times were a good experience but the third time was less than desirable.  We had reservations and had to wait outside in the cold while parties with no reservations waited inside.  We waited 25-30 mins to be seated with a reservation.  It took them forever to take our order, after they took the order of the party that was seated after us.  They brought my dinner guest's entree 20 mins before mine and never even noticed or apologized.  The food is still very good but the service was horrible.  I suggest going on a slow night.","[1.0, 0.0]"
"Delicious french food and friendly service without the attitude. Plan ahead, reservations very difficult to get, unless you're willing to eat at 5pm. BYOB. Great prix fix 3 course menu Sunday - Thursday. My friend and I both got it. The pate was good but I am not a fan of liver so wasn't my favorite. The mussels were delicious, fresh and huge. Curry flavor is the chef's favorite for a reason; it's delicious The sorbet was a dream. I got the raspberry, which was very sweet and had a perfect texture. C'est magnific.","[1.0, 0.0]"
"The food is spectacular. Service is beyond. Decor is perfect. If you've never been, make it happen. I'm serious. Make it happen.","[0.0, 1.0]"
"1st timer with hopes to visit again. We had a fabulous evening from meeting Nickie at the bar to ending the evening saying goodnight to Frank...i felt like i was home with family! The service, food, and ambiance were spot on. A special place that has found success right in their own backyard without the need to put themselves all over the map... thanks again for a great night.. My bucket list got a check last night with 2 thumbs up.","[0.0, 1.0]"
"U have to try!!! It's rich, but u gonna run for at least 1 hr to fresh it! Too much butter and salt! Even tho I still like it!","[0.0, 1.0]"
"The spicy chicken empanada deserves 6 stars. I wont waste my time describing the emapanadas; they are simply the best in New York. The spicy chicken is a personal favorite. The restaurant is tiny and the service slow. I've dined in the restaurant and have called in to pick up food. Dining here dangerous. As in, ass in your face or a  bruise on the side of your head that's shaped like an elbow. They've packed this place with too many tables and have neglected to come up with a system for the pick ups. The other day, I called them to order a few empanadas while still in Astoria. I was put on hold for a bit but was able to successfully place my order --eventually. I was told that my order would be ready for pick up in 20 minutes. After the call I got on the train and made my way to the restaurant. After 25 minutes I finally got there. It was lunch time and the place was overflowing with people. Determined to get my empanadas I braced myself and went to the counter where I paid for my stuff and got a ticket. I then awkwardly stood among other people also waiting for their take out. After a while there was too many of us blocking the only walkway in the restaurant that was about 3 feet wide. We were then told to wait outside. We wished each other good luck as we got our orders. My order took another 45 minutes from the time I go to restaurant. Yes folks it takes over an hour. After over an hour of waiting I left still excited about my empanadas. I would definitely come back for empanadas. Maybe at 3 in the morning if I can stay up that late, they are open 24 hours. I would, however never dine in again.","[1.0, 0.0]"
"The food is nice but beware if you pay with your credit/debit card. They overcharge you with the tip. I had a very nice brunch over there and happy with service and food. However, I paid for the bill with my debit card and tipped them more than 15%. That night I checked my bank statement and realized that they overcharge me! The amount that is overcharged is not much (about a dollar extra) but it is not nice to get this kind of advantage over customer. Imagine that if they usually do something like this with a lot of customer? So they will end up by getting extra tip (small amount from many customer can combine to a lot of money) and no one want to waste his time to complain with this problem. So I recommend to carefully check you bill or pay them with cash.","[0.0, 1.0]"
"Steak & eggs, Korean style....now why didn't *I* think of that???  this alone is worth the trek for me.  but then again, i have a jeep!  :P P.S.  Went back again this week...they didn't have the pork stew with creamy polenta so I settled with the papardelle.  Pretty good.  The duck was delicious though!!","[1.0, 0.0]"
Excellent meal and service there Sunday night - th enost moist chicken I jave ever had and gnocci was great!!!,"[0.0, 1.0]"
"Worth the trip to Brooklyn. Some of the best pizza I've ever had. Thin crust, amazing sauce and covered with mozzarella. Definitely lives up to the hype. Advice: If you can, get there early. We were there at 11:30 when the doors opened and didn't wait at all.","[1.0, 0.0]"
"I ordered take out from here yesterday and I was glad I walked over for it.  The place is a tiny hole in the wall that brought back memories of the ramen shops I loved in Tokyo.  There are a lot of different options and combinations that you can come up with but in the end, the 2 that I tried, were very good.  Very authentic and will be frequenting this place.","[1.0, 0.0]"
"I'm not a big fan of thin sliced pizzas, but I have to admit, Lombardi's has made me a fan. We were there Halloween night so we got a table quick. Everyone was out at the parade,lucky us. We just went with a simple pizza with pepperoni and sausage. We also got a white pizza with meatballs. The regular pizza was delicious and the toppings were soo flavorful. I didn't like the white pizza much.  There was so much ricotta cheese it really killed it. The meatball toppings were good though. Overall, it was okay and im a new fan of thin sliced pizzas. I don't think it would be worth the wait though. There was only 1 server for a packed house. Suprisingly, she did a pretty good job. Busboys are cleaning up your table quick to get you out. Lastly, CASH only! A place this popular doesn't use credit cards? Dude, what kind of mafia funny business is happening here?","[1.0, 0.0]"
"Best sandwiches ever!  I've tried almost every type of sandwich they have, but hands down, the pork belly is absolutely heavenly.  The bread is always perfectly toasted (not too soft, not too crispy and never soggy) and the mix of condiments is an explosion of flavor in your mouth. I usually grab one of these bad boys with a can of coconut juice and head over to Union Square or Washington Square Park so that everyone can see me bask in the glory of pork belly and cilantro.  If it's cold out, I'll hang out in the upstairs dining room and enjoy some old Wu-Tang and Nas tracks with my lunch, since they only play 90's hip hop (bonus points for that). As other reviewers have mentioned, the sandwiches are not large.  If you like to feel really full after a meal, one sandwich will probably not cut it for you.","[1.0, 0.0]"
"Very nice feel to the place, food was excellent and a work of art , parking was almost impossible , used a parking garage 6 layers high no elevators , still worth it .Dazzling view of N.Y. sky line, going back at least 2 more times!","[0.0, 1.0]"
This place is amazing. Them being cash-only was a little bit of a surprise but the mood in there is great with even greater food.,"[0.0, 1.0]"
"Pleasant addition to the UES.  Clean bar going for (and succeeding in) a Southern, hipster feel.  Could easily think you're in Williamsburg and the UES (but you don't).  The music was loud (a lot of The Grateful Dead, Rusted Root, Mumford &Sons, etc., etc.).  Lots of craft beer, a long whiskey menu, and a cask beer option.  I tried and enjoyed The Figgy Tonic, a spiced rum tonic (and as someone else, mentioned, the cocktails are STRONG!).  IPA fries hit the spot (they're infused with thyme).  The pulled pork sandwich special was good, though I prefer my pulled pork more shredded than in chunks.  Cole slaw was fresh.  Overall, we enjoyed the place.   Something to know: the servers bring food from the kitchen and pick up empty plates and glasses but otherwise there's no table service and you have to order everything at the bar.  Not a huge deal.  I guess it allows you to sit for a while without being bothered which is nice. My only complaint was that they kept taking the menus from us to give to other patrons as they trickled in--but it wasn't crowded and there clearly were at least a few empty seats if not talbes.  IMO, this isn't the best business practice, especially when you're clearly not overcrowded and you don't have servers attending tables to keep you buying another round.  Maybe they just didn't print enough menus, but in the future it'd be great for them to have more menus to leave with customers so they can keep perusing and trying different drinks or food options.","[1.0, 0.0]"
"No no no! A tourist trap at its worse. I took my husband there when he just moved to NY to show him the true new york place. I remembered Grimadi's from ten years ago, back when they had only one floor. Our pizza was unbelievably salty and almost impossible to eat. We asked for olives and they put too much which definitely added to saltiness and screwed the whole taste - we had to manually remove the olives to get it to a manageable and palatable level. But what really got me was the host - the old Italian men is undeniably and unbelievably rude to the customers. I understand that you got the name and all but there are some borderline of decency you should not cross. He was really not accommodating about our table preferences :-( On top of it, I just really hate place that dont take credit cards - it always ticks me off a bit.","[0.0, 1.0]"
"After trying a few other pizzas in Brooklyn I decided to try Lombardi's. I wasn't expecting too much as I already knew it was more tourist-oriented than most and was not the best. An early plus is that it is easy to get to, a short walk away from the subway. The service is friendly, it didn't seem that busy but we were taken through the kitchen to a back room (nice to see the coal burning oven). After ordering the pizza was delivered very quickly, probably within ten minutes of arriving. We ordered a large Margherita with no toppings. Overall I can't say that it wasn't good, compared to what you are going to get in most of the country it is great. But the crust is a bit too thick in my opinion, the sauce doesn't blow you away, and neither does the cheese. The basil is applied sparingly here, not like Di Fara where there are full leaves on the pie. The char you would expect from a quick bake in a coal oven is not really there; you can taste the char a bit but not too much. Overall it's just a good pie. It tastes good but nothing blows you away. Now if you came to New York and had never had anything but chain pizza you'd think this was god-like. But all it takes is a trip to various other places in the city to find much better pizza. I guess if you're a pizza fan you have to come here once, although the history doesn't have much of a presence either, considering this isn't the original location. In conclusion it's a good pizza, just overshadowed by places like Motorino or Di Fara.","[0.0, 1.0]"
"First time customer and definitely won't be my last. I was impressed by the variety and freshness of this store, nothing quite like it in NYC. Even the staff went out their way to assist me in particular items and the right section. A young gentleman named Steven, who work in the pizza/pasta section made our day.","[0.0, 1.0]"
"Your Average Canto Joint.  No BS over here.  (and i dont mean the college degree) This place is something you'd encounter in the alleyways of Hong Kong, except without the ""majestic"" stench of dead pigeons.   But regardless, you'd go here like how drunk college kids on a saturday night frequent The Halal Guys on 53rd and 6th, after a night of boozing, greased-hair, sweat, and and smeared makeup. Except halal is an experience, lol. the flat rice noodles or ""chow hoh fun"", was mediocre at best.  it looked like the soy sauce that covered each strand of noodle made it look flavorful, but false. the spicy salted pork chops were probably the best, but not the best I've had.  you could tell the oil was a little off. the service: lackluster at best.  like some canto chinatown restaurant, they give you that ""pay up, or we'll kick you outta here!"" stare, as you just receive your food. ............Mehhhhhhhhhh.","[1.0, 0.0]"
"Great little spot in Hell's Kitchen. Food is tasty without also being super expensive. As a new resident in town, this was one of the first good finds. I recommend the corn empanadas particularly the rice and beans and the chorizo. Takeout service was a bit slow but with good company this shouldn't be too much of an issue. Small space but the staff was very gracious and patient. However, WARNING: Do not order the sangria. $8.50 for a fairly bad product. The food made up for it though. Great late night eatery.","[1.0, 0.0]"
Gorgeous restaurant/bar. The food is very good (try the french toast) and they have really good fries! Can't complain about the service; friendly and helpful staff. Our new favorite breakfast/brunch place. Highly recommended :),"[0.0, 1.0]"
Great food but the original in FOREST HILLS still has the best food of all the locations,"[0.0, 1.0]"
"DELICIOUS!! Due to my indecision I ended up tasting a good portion of the menu and to be honest I was happy I did. It's tough to choose a favorite item but, there is one little taco still on my mind.. spicy chorizo with a dab of housemade chipotle mayo, holy goodness! Vegetarians not to worry, there is a delightful veggie taco - very flavorful and fresh. Oh, and let's not forget about the guacamole, clearly made fresh with love - very tasty! The atmosphere is wonderful, exposed brick, nicely decorated and and well lit. The staff is very friendly and provided very good recommendations. Oh, I'll be back - tacos por favor!","[1.0, 0.0]"
"Pros: - Food is GREAT !! - Good wait staff makes up for the bartender's attitude - Strong drinks - Prices are reasonable Cons: - They seem to get busy fast, so there will be a wait - There's barely anywhere to stand, if you are waiting - One of the bartenders seems to consistently be of the a-hole variety - Tables are very close - Not a large venue - Crowd was not very diverse Although my cons list surpasses my pros list, I will give it more chances because of the food. Deserves more than 3 stars because the cons were bearable for the most part. If you do decide to go, don't go just for the drinks. You can find a more comfortable bar in the area. Only go here if you plan on sitting down to enjoy the delicious plates with your drinks.","[1.0, 0.0]"
"all my boyfriend and i wanted was some food at a late night joint last night. much to our dismay, they were closed. it was only 11:30pm! i peeped my head in and there was mariachi music blaring. the two guys cleaning looked up at me, stared for a second, and went back to cleaning without saying a word to me. so i decided to give them a call, hoping that someone would be able to give me an answer. the girl on the phone says to me, ""we were slow tonight so we decided to close early."" i respond, ""aren't you guys supposed to be open until 2am?"" she replies, ""yes, but like i told you, we closed early because we were slow. try us again some other time."" wow. if you advertise that you are open until 2am, stay open until 2am! i posted a status update on facebook about how bummed out we were and a friend replied to my post stating that the same thing happened to him the previous night. my goodness! thank god blue ribbon stays open until they say they are going to be, because we ended up going there and had a fabulous time. thank you blue ribbon!","[0.0, 1.0]"
I've only had the chicken (to go) and it's a delicious bargain. If you go closer to lunch time the chicken is not dry. So good.,"[1.0, 0.0]"
"This place is a little hole in the wall - they had a great concept and I totally believe this is a great money maker place. Late at night there is always a line - after having a friend talking about this place non-stop we decided to try it. I didn't have the heart to tell my friend what I really thought about this place, but I can tell you guys. The French fries are super greasy and some are burnt, they are cut too thick for my taste. The dips are interesting but I am not a fan of ""crazy/unusual"" stuff, so I still prefer the old ketchup concept (call me old fashion). After I had 1 small thing of french fries I felt heavy and swore french fries off my diet. But I had to experience this place at least once, and I did it! BTW, you come out of this place smelling like a huge French fry yourself (even if you step in an out in few minutes, which is not realistically possible in this place).","[1.0, 0.0]"
"although I wish this place can seat more customers at once, its worth waiting for great foods. We've ordered Crab Cream Croquet & Karage (with cilantro ponzu) for appetizer and Okonomiyaki & Yaki Ramen for main dish! All were so delicious :-)","[0.0, 1.0]"
"Loved Emporio!  My boyfriend and I stopped by to try their pizza after a friend recommended them.  And OMG, we were not in the least disappointed! The ambiance was awesome, very low key and romantic/intimate.  The skylight was a really cool touch!  Our pizzas were made right in front of us, which was cool to watch.  I had the Prosciutto pizza and my bf had the yummy Margarita.  We loved them and devoured every last bite! We also shared a dessert, it was a tiramisu but it had strawberries, really delicious, like nothing I'd seen before. This isn't your typical white tablecloth spaghetti Italian restaurant.  There are many classic Italian dishes but also innovative ones that will leave you wanting more.  I want more!!!","[0.0, 1.0]"
"Wow. By far this is the best Greek restaurant around. The the salad is fresh with fresh feta, cold cucumbers, juicy tomatoes and onions. The whitings were nice and juicy, the grilled shrimp was on point. The lemon potatoes are addicting, and the grilled calamari isn't too bad. The saganaki is not the best but when you couple it with everything else it's an Olympian feast with no flaws. The serviceman Dimitris was exceptionally friendly. I like the Greek Taverna ambience and the friendly faces having lunch with friends and family all around you. All in all this is a 5/5.","[1.0, 0.0]"
"I respect those of y'all who gave Minca 4/5 stars so I'm gonna assume I went to the wrong place. Cos the ""Minca"" I went to... the broth was one (garlic) dimensional and bland... Pork was yummy but can't say it's the best I've ever had. and I had a hard time getting over how ""hygienic"" this place felt.","[1.0, 0.0]"
"On Saturday August 16, 2014 ....I had the best culinary experience that I've had in NY in a long time.   The food, the waitress, the service and the atmosphere was FANTASTIC!!!!!  Saturday was my mother's birthday and our waitress, Monique, treated my Mom like she was family.  We were comfortable, relaxed and we took pictures.  We will definitely be back with even more family and friends!!!!  Everybody, if you want to have a good time and great food; GO TO PEACHES on Lewis Avenue in Brooklyn!!  LOVE LOVE LOVE THIS RESTAURANT!  It's gonna be my new hang out!! WORD!!!!","[0.0, 1.0]"
"I have never posted on here but frequent this site for advice. I am writing in regards to artichoke in the meat packing / Chelsea area on 10th though I have been to other locations. Six of us bought a few slices and were eating them outside. A random person that appeared very shady started yelling and screaming at us that we were in the way and blocking the side walk. We were just standing eating pizza not doing anything. We were very skeptical that he did not in fact work there. We asked him to get the manager. He went inside and a guy in a black suit came out. He stuck up for the shady man and told us to quick causing a scene. The shady guy started yelling that he placed his private parts on the pizza we were eating. He then said that he was going make a call to have us "" eliminated"" and "" taken care of"". He proceeded to get on the phone, give his whereabouts and a description of us. We walked away, very confused. As we were leaving we walked back inside just to say that as a paying customer we felt that they were being inappropriate. The manager stated that the "" shady guy "" didn't actually work there but they were trying not to cause a scene. Instead of sticking up for paying customers the management took the side of a very sketchy man whom was yelling that he wanted to ""eliminate us"" and "" placed his private parts"" on our pizza. Very poor taste. Poor management. Think twice about going there. Definitely not worth the hype. A disgusting establishment.","[0.0, 1.0]"
Delicious!!!!! harira soup - amazing start of meal the tomato and lime opens up the appetite Seafood bastilla - savory puff pastry stuffed with shrimp and squid mouth watering!!! Olive Chicken with lemon targine - tangy and savory chicken falls off the bone!! Coming back again everything was so amazing we finished everything!,"[1.0, 0.0]"
Best breakfast that I have had in awhile. I would come back.,"[0.0, 1.0]"
The mushroom pot pie is fantastic (and not Swanson-esque or overly hearty).  The burger is so flavorful and yummy!  The restaurant is very tiny but intimate and warm.  Service is fast but they don't rush you to leave.  Prices are reasonable for a wonderful dinner.  Menu is limited but great options for locally sourced meals!,"[1.0, 0.0]"
Great craft beer refreshment in the theater district.  Ask for Gerry the Irishman at the bar.  Great bartender and make sure to tip him well.,"[0.0, 1.0]"
"Wonderful food that was both delicious and creative.  Good ambiance except for too many loud children (could have been there too early, but it was very loud).","[1.0, 0.0]"
"I had one outstanding meal here-- a vegetarian sampler that was surprising and inventive, and which included tamales, dahl, squash, and several other sides, which somehow worked beautifully together.  Unfortunately, I've also waited waaaaay too long for food to come out when I've been here for brunch-- half an hour for eggs in a half-empty restaurant just doesn't make sense.  There atmosphere also leaves something to be desired-- though the wall of books and canned goods is sweet, there is something very strip-mallish about the giant plate glass window and harsh lighting; some good drapery and better lamps would make the cottage aesthetic more consistent.  Service is solid.","[0.0, 1.0]"
very disappointing in every respect,"[0.0, 1.0]"
"Food is to die for. I love this place. Great design, love the atmosphere.","[0.0, 1.0]"
"Been coming here for decent Korean food! I won't mention what others have, but I would recommend coming here during lunch and evening rush hours. Food tend to be more fresh and they just keep flowing.... Recommend: spicy chicken with kimbap plate. 3.5 Stars for food and convenience!","[0.0, 1.0]"
"Great late breakfast...mushroom quiche and mocha.  Sat in the window for some great people-watching.  Since we were eating-in, it would have been nice to have a real coffee cup instead of paper.  But the place is friendly, food is very good and coffee was great, even in paper...","[1.0, 0.0]"
"The food was very good but the layout of the restaurant was not that great.  The tables were too close to each other.  And it could be very loud, because everyone was like yelling in the restaurant.  It was very difficult to have a decent conversation with your date mate.   Came here with my friend on a Thursday around 6:00pm.  The restaurant was super packed already.  The hostess told us the wait time was 30 minutes.  I don't mind to wait but there was no waiting area.  Everyone was waiting there in a small area and other people were trying to squeeze in at the bar, way too crowded.   About 30 minutes later, we finally got a table.  The service was not that great maybe they were too busy.  We waited 10 minutes for a server to come to our table.  Then she gave us only one menu because they were running out all the menus at that moment......you could imagine how busy they were.   Anyway, we ordered: Traditional Bruschetta ($6.50) - Oh it was so good.  It was probably the best bruschetta that I ever had.  I like that they added the honey on the bread.  Very unique taste.   anello di ca pesante e speck which was scallops wrapper in smoked prosciutto with sauteed spinach ($22.00) - OMG..It was so good.  The scallops were so fresh and huge.  The sauce was flavorful but not salty.   bigoletti di barbabietole  which was red beet gnocchi in Gorgonzola sauce with spinach ($18.00) - Again it was delicious.  The gnocchi was soft and flavorful.   tomatoes Too bad that we were too full for dessert :-( Overall the food deserves 4 stars.  Minus one star is because of the restaurant is too loud.  Definitely ruin the dinning mood. there.","[1.0, 0.0]"
